ID	taxonomy	Taxon	Taxon Level	Feeding	Lifestyle	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
Genus03494	Basidiomycota;Agaricomycotina;Agaricomycetes;Stephanospora	Stephanospora	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Possible	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) (as ECM)'
Genus03495	Basidiomycota;Agaricomycotina;Agaricomycetes;Stereum	Stereum	13	Saprotroph	Undefined Saprotroph	NULL	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03496	Basidiomycota;Agaricomycotina;Agaricomycetes;Strobilomyces	Strobilomyces	13	Symbiotroph	Ectomycorrhizal	Boletoid	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))'
Genus03497	Basidiomycota;Agaricomycotina;Agaricomycetes;Stropharia	Stropharia	13	Saprotroph	Dung Saprotroph-Plant Parasite-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Agaricoid	NULL	Probable	Very variable ecology; Pholiota species are lignicolous and can act as weak parasites while most other taxa are either sparobes in grassy habitats or are found in dung. Species are not ectomycorrhizal (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03498	Basidiomycota;Agaricomycotina;Agaricomycetes;Suillus	Suillus	13	Symbiotroph	Ectomycorrhizal	Boletoid	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))'
Genus03499	Basidiomycota;Agaricomycotina;Agaricomycetes;Taiwanofungus	Taiwanofungus	13	Saprotroph	Wood Saprotroph	NULL	Brown Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03500	Basidiomycota;Agaricomycotina;Agaricomycetes;Tapinella	Tapinella	13	Saprotroph	Wood Saprotroph	NULL	Brown Rot	Probable	NULL	b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03501	Basidiomycota;Agaricomycotina;Agaricomycetes;Termitomyces	Termitomyces	13	Saprotroph	Undefined Saprotroph	Agaricoid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03502	Basidiomycota;Agaricomycotina;Agaricomycetes;Thanatephorus	Thanatephorus	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03504	Basidiomycota;Agaricomycotina;Agaricomycetes;Tinctoporellus	Tinctoporellus	13	Saprotroph	Wood Saprotroph	Polyporoid	White Rot	Highly Probable	NULL	b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060)'
Genus03505	Basidiomycota;Agaricomycotina;Agaricomycetes;Trametes	Trametes	13	Saprotroph	Wood Saprotroph	Polyporoid	White Rot	Highly Probable	NULL	b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060)'
Genus03506	Basidiomycota;Agaricomycotina;Agaricomycetes;Trechispora	Trechispora	13	Saprotroph	Wood Saprotroph	Corticioid	White Rot	Highly Probable	NULL	b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as Uncertain); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM).'
Genus03507	Basidiomycota;Agaricomycotina;Agaricomycetes;Tremellodendron	Tremellodendron	13	Symbiotroph	Ectomycorrhizal	Clavarioid	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))'
Genus03508	Basidiomycota;Agaricomycotina;Agaricomycetes;Tremiscus	Tremiscus	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03509	Basidiomycota;Agaricomycotina;Agaricomycetes;Tretopileus	Tretopileus	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03510	Basidiomycota;Agaricomycotina;Agaricomycetes;Trichaptum	Trichaptum	13	Saprotroph	Wood Saprotroph	Polyporoid	White Rot	Highly Probable	NULL	b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060)'
Genus03511	Basidiomycota;Agaricomycotina;Agaricomycetes;Tricholoma	Tricholoma	13	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Agaricoid	NULL	Highly Probable	Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))'
Genus03512	Basidiomycota;Agaricomycotina;Agaricomycetes;Tricholomataceae	Tricholomataceae	9	Pathotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite	Agaricoid	NULL	Probable	Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
Genus03514	Basidiomycota;Agaricomycotina;Agaricomycetes;Tricholomopsis	Tricholomopsis	13	Saprotroph	Undefined Saprotroph	Agaricoid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03515	Basidiomycota;Agaricomycotina;Agaricomycetes;Truncocolumella	Truncocolumella	13	Symbiotroph	Ectomycorrhizal	Gasteroid	Hypogeous	Highly Probable	Common name - false truffle	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))'
Genus03516	Basidiomycota;Agaricomycotina;Agaricomycetes;Tubaria	Tubaria	13	Saprotroph	Leaf Saprotroph-Wood Saprotroph	Agaricoid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03517	Basidiomycota;Agaricomycotina;Agaricomycetes;Tubulicrinis	Tubulicrinis	13	Saprotroph	Undefined Saprotroph	NULL	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03518	Basidiomycota;Agaricomycotina;Agaricomycetes;Tulasnella	Tulasnella	13	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Corticioid	NULL	Possible	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (pro parte)'
Genus03519	Basidiomycota;Agaricomycotina;Agaricomycetes;Tulostoma	Tulostoma	13	Saprotroph	Soil Saprotroph	Gasteroid	NULL	Probable	Common name - stalked puffball	b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03520	Basidiomycota;Agaricomycotina;Agaricomycetes;Turbinellus	Turbinellus	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))'
Genus03521	Basidiomycota;Agaricomycotina;Agaricomycetes;Tylospora	Tylospora	13	Symbiotroph	Ectomycorrhizal	Corticioid	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))'
Genus03522	Basidiomycota;Agaricomycotina;Agaricomycetes;Tyromyces	Tyromyces	13	Saprotroph	Wood Saprotroph	Polyporoid	White Rot	Highly Probable	NULL	b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060)'
Genus03525	Basidiomycota;Agaricomycotina;Agaricomycetes;Veluticeps	Veluticeps	13	Saprotroph	Wood Saprotroph	NULL	Brown Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03526	Basidiomycota;Agaricomycotina;Agaricomycetes;Verrucospora	Verrucospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03527	Basidiomycota;Agaricomycotina;Agaricomycetes;Volvariella	Volvariella	13	Saprotroph	Undefined Saprotroph	Agaricoid	White Rot	Highly Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03528	Basidiomycota;Agaricomycotina;Agaricomycetes;Volvopluteus	Volvopluteus	13	Saprotroph	Undefined Saprotroph	NULL	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03529	Basidiomycota;Agaricomycotina;Agaricomycetes;Vuilleminia	Vuilleminia	13	Saprotroph	Undefined Saprotroph	Corticioid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03530	Basidiomycota;Agaricomycotina;Agaricomycetes;Wolfiporia	Wolfiporia	13	Saprotroph	Wood Saprotroph	Corticioid	Brown Rot	Highly Probable	NULL	b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060)'
Genus03532	Basidiomycota;Agaricomycotina;Agaricomycetes;Xenasma	Xenasma	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03533	Basidiomycota;Agaricomycotina;Agaricomycetes;Xenostigmina	Xenostigmina	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03534	Basidiomycota;Agaricomycotina;Agaricomycetes;Xerocomus	Xerocomus	13	Symbiotroph	Ectomycorrhizal	Boletoid	NULL	Highly Probable	NULL	b'Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))'
Genus03535	Basidiomycota;Agaricomycotina;Agaricomycetes;Xeromphalina	Xeromphalina	13	Saprotroph	Undefined Saprotroph	Agaricoid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03536	Basidiomycota;Agaricomycotina;Agaricomycetes;Xylobolus	Xylobolus	13	Saprotroph	Undefined Saprotroph	NULL	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03537	Basidiomycota;Agaricomycotina;Agaricomycetes;Xylodon	Xylodon	13	Saprotroph	Undefined Saprotroph	Corticioid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03539	Basidiomycota;Agaricomycotina;Dacrymycetes;Calocera	Calocera	13	Saprotroph	Wood Saprotroph	Clavarioid	Brown Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Nagy LG, et al. 2016. Molecular Biology and Evolution 33:959-970 ((https://doi.org/10.1093/molbev/msv337))'
Genus03541	Basidiomycota;Agaricomycotina;Dacrymycetes;Dacrymyces	Dacrymyces	13	Saprotroph	Wood Saprotroph	Tremelloid	Brown Rot	Probable	NULL	b'Worrall JJ, et al. 1997. Mycologia 89:199-219 ((https://doi.org/10.2307/3761073)) ((https://doi.org/10.1080/00275514.1997.12026772))'
Genus03542	Basidiomycota;Agaricomycotina;Dacrymycetes;Dacryopinax	Dacryopinax	13	Saprotroph	Wood Saprotroph	NULL	Brown Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03544	Basidiomycota;Agaricomycotina;Dacrymycetes;Femsjonia	Femsjonia	13	Saprotroph	Wood Saprotroph	NULL	Brown Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03545	Basidiomycota;Agaricomycotina;Dacrymycetes;Guepiniopsis	Guepiniopsis	13	Saprotroph	Wood Saprotroph	NULL	Brown Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03546	Basidiomycota;Agaricomycotina;Dacrymycetes;Heterotextus	Heterotextus	13	Saprotroph	Wood Saprotroph	NULL	Brown Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03548	Basidiomycota;Agaricomycotina;Tremellomycetes;Asterotremella	Asterotremella	13	Pathotroph-Saprotroph	Fungal Parasite-Soil Saprotroph	Yeast	NULL	Probable	Isolated from forest soil and murshooms (Liu et al. 2011)	b'Liu Y-R, et al. 2011. Antonie van Leeuwenhoek 99:643-650 ((https://doi.org/10.1007/s10482-010-9537-y))'
Genus03549	Basidiomycota;Agaricomycotina;Tremellomycetes;Biatoropsis	Biatoropsis	13	Pathotroph	Lichen Parasite	Facultative Yeast	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03550	Basidiomycota;Agaricomycotina;Tremellomycetes;Bullera	Bullera	13	Saprotroph-Symbiotroph	Epiphyte-Litter Saprotroph	Yeast	NULL	Probable	Isolated from dead leaves of Oryza sativa, Miscanthus sinensis and Sasa sp. in Japan (Nakase & Suzuki 1986; Syn. Udeniomyces puniceus); Foliar, isolated from leaves of Melostomae candidum (Nakase et al. 2004)	b'Nakase T, Suzuki M. 1986. Journal of General and Applied Microbiology Tokyo 32:225-240 ((https://doi.org/10.2323/jgam.32.225)); Nakase T, et al. 2004. Systematic and Applied Microbiology 27:558-564 ((https://doi.org/10.1078/0723202041748118))'
Genus03553	Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptococcus	Cryptococcus	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Undefined Saprotroph	Dimorphic Yeast	NULL	Possible	NULL	b'Andrews JH, et al. 1983. Phytopathology 73:228-234 ((https://doi.org/10.1094/Phyto-73-228)); Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
Genus03554	Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptotrichosporon	Cryptotrichosporon	13	Pathotroph	Plant Pathogen	Yeast	NULL	Possible	NULL	b'Okoli I, et al. 2007. FEMS Yeast Research 73:39-350 ((https://doi.org/10.1111/j.1567-1364.2006.00164.x))'
Genus03559	Basidiomycota;Agaricomycotina;Tremellomycetes;Fibulobasidium	Fibulobasidium	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
Genus03560	Basidiomycota;Agaricomycotina;Tremellomycetes;Filobasidiella	Filobasidiella	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
Genus03561	Basidiomycota;Agaricomycotina;Tremellomycetes;Filobasidium	Filobasidium	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
Genus03564	Basidiomycota;Agaricomycotina;Tremellomycetes;Kockovaella	Kockovaella	13	Symbiotroph	Epiphyte	Yeast	NULL	Probable	Foliar, isolated from a plant sample collected in a tropical rain forest in Thailand.	b'Fungsin B, et al. 2002. International Journal of Systematic and Evolutionary Microbiology 52:281-284 ((https://doi.org/10.1099/00207713-52-1-281))'
Genus03567	Basidiomycota;Agaricomycotina;Tremellomycetes;Syzygospora	Syzygospora	13	Pathotroph	Fungal Parasite-Lichen Parasite	Tremelloid	NULL	Highly Probable	NULL	b'List compiled by John Plischke III ((https://goodmushroom.weebly.com/uploads/5/7/1/7/57176535/fungi_on_fungi_pdf_lq.pdf))'
Genus03568	Basidiomycota;Agaricomycotina;Tremellomycetes;Tetragoniomyces	Tetragoniomyces	13	Pathotroph	Fungal Parasite	Facultative Yeast	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03571	Basidiomycota;Agaricomycotina;Tremellomycetes;Trichosporon	Trichosporon	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); https://www.cdc.gov ((https://www.cdc.gov))'
Genus03572	Basidiomycota;Agaricomycotina;Tremellomycetes;Trimorphomyces	Trimorphomyces	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
Genus03575	Basidiomycota;Entorrhizomycetes;Entorrhizales;Entorrhiza	Entorrhiza	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03577	Basidiomycota;Pucciniomycotina;Agaricostilbomycetes;Agaricostilbum	Agaricostilbum	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
Genus03578	Basidiomycota;Pucciniomycotina;Agaricostilbomycetes;Bensingtonia	Bensingtonia	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
Genus03579	Basidiomycota;Pucciniomycotina;Agaricostilbomycetes;Chionosphaera	Chionosphaera	20	Pathotroph	Lichen Parasite	Microfungus	NULL	Probable	Lichen parasite on various lichens (Kirschner 2001)	b'Kirschner R. 2001. Mycological Research 1051403-1408 ((https://doi.org/10.1017/S0953756201005019)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))'
Genus03584	Basidiomycota;Pucciniomycotina;Atractiellomycetes;Atractiella	Atractiella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03586	Basidiomycota;Pucciniomycotina;Atractiellomycetes;Helicogloea	Helicogloea	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03587	Basidiomycota;Pucciniomycotina;Atractiellomycetes;Infundibura	Infundibura	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03588	Basidiomycota;Pucciniomycotina;Atractiellomycetes;Phleogena	Phleogena	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus03589	Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Bannoa	Bannoa	13	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	Symbiotroph isolated from dead leaves (Hamamoto et al. 2002)	b'Hamamoto M, et al. 2002. International Journal of Systematic and Evolutionary Microbiology 52:1023-1032 ((https://doi.org/10.1099/ijs.0.02000-0))'
Genus03591	Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Cystobasidium	Cystobasidium	13	Pathotroph	Fungal Parasite	Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491)'
